,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
209,U001,200762301,C&S WH trust,06-05-2020,2020,1930805217,22-04-2020,07-05-2020,22-04-2020,NAC6,56261.98,
210,U001,200772670,ASSOCIAT in,19-04-2020,2020,1930723923,31-03-2020,15-04-2020,31-03-2020,NAU5,1655.46,0-15
211,U001,200769623,WAL-MAR trust,20-04-2020,2020,1930683228,21-03-2020,05-04-2020,21-03-2020,NAH4,41629.12,16-30
212,U001,200744019,TARG corporation,19-04-2020,2020,1930730322,01-04-2020,16-04-2020,01-04-2020,NAA8,54651.53,0-15
213,U001,100047382,PETER  corporation,24-04-2020,2020,1930637647,13-03-2020,28-03-2020,13-03-2020,NAA8,17733.56,16-30
214,U001,CCU002,KRFT FDS associates,25-04-2020,2020,1930637979,13-03-2020,17-04-2020,13-03-2020,NAG2,10648.32,0-15
215,U001,200706844,WINC llc,02-06-2020,2020,1930842076,30-04-2020,15-05-2020,30-04-2020,NAA8,38169.79,16-30
216,U001,200762301,C&S WH ,19-04-2020,2020,1930747271,04-04-2020,19-04-2020,04-04-2020,NAC6,3939,0-15
217,U001,CCCA02,KRAFT  associates,02-05-2020,2020,1930662684,18-03-2020,22-04-2020,18-03-2020,NAG2,29972.7,0-15
218,U001,200769623,WAL-MAR in,06-05-2020,2020,1930751769,06-04-2020,21-04-2020,06-04-2020,NAH4,56076.31,16-30
219,U001,200980828,BEN E associates,10-05-2020,2020,1930838209,29-04-2020,19-05-2020,29-04-2020,NAD1,17770.01,
220,U001,200744019,TARG ,27-04-2020,2020,1930751781,06-04-2020,21-04-2020,06-04-2020,NAA8,58607.34,0-15
221,U001,200769623,WAL-MAR corp,23-04-2020,2020,1930688185,24-03-2020,08-04-2020,24-03-2020,NAH4,16674.74,16-30
222,U001,200769623,WAL-MAR co,29-05-2020,2020,1930843169,01-05-2020,16-05-2020,01-05-2020,NAH4,32553,0-15
223,CA02,140106408,WAL-M us,14-05-2020,2020,2960624581,07-04-2020,18-04-2020,08-04-2020,CA10,58841.804,16-30
224,U001,200769623,WAL-MAR corp,11-06-2020,2020,1930885491,12-05-2020,27-05-2020,12-05-2020,NAH4,52621.77,16-30
225,U001,200936373,SUPE corporation,13-05-2020,2020,1930809945,23-04-2020,08-05-2020,23-04-2020,NAA8,88919.61,0-15
226,CA02,140104285,BUY- corp,24-04-2020,2020,2960624684,29-03-2020,17-04-2020,07-04-2020,CA10,72782.85,0-15
227,U001,200152991,JET associates,21-05-2020,2020,1930841854,30-04-2020,15-05-2020,30-04-2020,NAA8,1677.91,0-15
228,U001,200769623,WAL-MAR systems,23-05-2020,2020,1930819119,23-04-2020,08-05-2020,23-04-2020,NAH4,41628.67,16-30
229,U001,200762301,C&S WH co,18-04-2020,2020,1930745999,03-04-2020,18-04-2020,03-04-2020,NAC6,6832.47,0-15
230,U001,200148860,DOLLA llc,23-03-2020,2020,1930637644,11-03-2020,26-03-2020,11-03-2020,NAA8,16764.17,
231,U001,CCU013,KRAFT F associates,29-04-2020,2020,1930681744,22-03-2020,22-03-2020,22-03-2020,NAX2,15259.08,31-45
232,U001,200752302,KROGER co,19-04-2020,2020,1930733766,02-04-2020,17-04-2020,02-04-2020,NAA8,120098.69,0-15
233,U001,200797984,PIGGLY corporation,02-04-2020,2020,1930585699,03-03-2020,18-03-2020,03-03-2020,NAA8,89737.26,16-30
234,U001,200744019,TARG co,12-05-2020,2020,1930800326,21-04-2020,06-05-2020,21-04-2020,NAA8,16874.59,0-15
235,U001,200726979,BJ'S  co,06-05-2020,2020,1930783750,15-04-2020,30-04-2020,15-04-2020,NAA8,86.77,0-15
236,U001,100031704,DELHAIZE corp,23-04-2020,2020,1930744311,05-04-2020,20-04-2020,05-04-2020,NAA8,20757.8,0-15
237,U001,200743123,KROGER corp,31-03-2020,2020,1930639867,12-03-2020,27-03-2020,12-03-2020,NAA8,145240.7,0-15
238,U001,200729290,KROGER trust,23-04-2020,2020,1930763883,04-04-2020,19-04-2020,04-04-2020,NAA8,42613,0-15
239,U001,200762301,C&S WH systems,13-04-2020,2020,1930718141,30-03-2020,14-04-2020,30-03-2020,NAC6,9987.73,
240,U001,200769623,WAL-MAR llc,25-04-2020,2020,1930706309,26-03-2020,10-04-2020,26-03-2020,NAH4,10921.35,16-30
241,U001,200769623,WAL-MAR co,09-06-2020,2020,1930883498,10-05-2020,25-05-2020,10-05-2020,NAH4,60886.44,16-30
242,U001,200762301,C&S WH foundation,08-04-2020,2020,1930674261,20-03-2020,04-04-2020,20-03-2020,NAC6,546.63,0-15
243,U001,200705742,DOT us,02-04-2020,2020,1930612079,06-03-2020,07-04-2020,06-03-2020,NA32,37970.55,
244,U001,200353024,DECA corporation,21-03-2020,2020,1930607001,05-03-2020,24-03-2020,01-03-2020,NAM4,853.29,
245,U001,200744019,TARG us,20-05-2020,2020,1930843065,30-04-2020,15-05-2020,30-04-2020,NAA8,43184.27,0-15
246,U001,200769623,WAL-MAR associates,28-03-2020,2020,1930582850,01-03-2020,16-03-2020,01-03-2020,NAH4,32011.03,0-15
247,U001,200705742,DOT in,10-05-2020,2020,1930821659,23-04-2020,08-05-2020,23-04-2020,NAA8,303.62,0-15
248,U001,200466603,SMITH'S corp,10-05-2020,2020,1930804830,21-04-2020,06-05-2020,21-04-2020,NAA8,42993.7,0-15
249,U001,200704045,RA corp,20-03-2020,2020,1930592854,03-03-2020,18-03-2020,03-03-2020,NAA8,16817.42,0-15
250,U001,200726979,BJ'S  corp,06-04-2020,2020,1930659942,17-03-2020,01-04-2020,17-03-2020,NAA8,66.37,0-15
251,U001,200769623,WAL-MAR corp,30-05-2020,2020,1930853383,03-05-2020,18-05-2020,03-05-2020,NAH4,471.56,0-15
252,CA02,140104409,LOB foundation,09-04-2020,2020,2960620205,10-03-2020,27-03-2020,17-03-2020,CA10,3908.079,0-15
253,CA02,140104409,LOB in,12-04-2020,2020,2960622232,23-03-2020,02-04-2020,23-03-2020,CA10,107686.299,0-15
254,U001,200541916,VF G corp,15-06-2020,2020,1930886411,15-05-2020,30-05-2020,15-05-2020,NAA8,34301.32,16-30
255,U001,200230690,DECA llc,21-03-2020,2020,1930585735,02-03-2020,24-03-2020,01-03-2020,NAM4,3018.22,
256,U001,200744019,TARG llc,25-04-2020,2020,1930739949,04-04-2020,19-04-2020,04-04-2020,NAA8,11082.87,0-15
257,U001,200762301,C&S WH in,26-03-2020,2020,1930637501,11-03-2020,26-03-2020,11-03-2020,NAC6,69231.13,0-15
258,U001,200769623,WAL-MAR in,06-05-2020,2020,1930752538,06-04-2020,21-04-2020,06-04-2020,NAH4,41038.99,16-30
259,U001,200759878,SA in,21-05-2020,2020,1930643630,13-03-2020,17-05-2020,13-03-2020,NAGD,8510.4,0-15
260,U001,200705089,JETR systems,05-04-2020,2020,1930655043,17-03-2020,01-04-2020,17-03-2020,NAA8,21345.17,0-15
261,U001,200418007,AM systems,20-05-2020,2020,1930854463,04-05-2020,19-05-2020,04-05-2020,NAA8,7137.3,0-15
262,U001,200723794,MID MO trust,23-03-2020,2020,1930594645,04-03-2020,19-03-2020,04-03-2020,NAA8,47755.62,0-15
263,U001,200782669,SYGMA us,08-05-2020,2020,1930767662,14-04-2020,04-05-2020,14-04-2020,NAD1,11770.15,0-15
264,U001,200772595,SAFEW ,19-04-2020,2020,1930733023,02-04-2020,17-04-2020,02-04-2020,NAA8,32390.73,0-15
265,U001,200769623,WAL-MAR foundation,28-05-2020,2020,1930828807,26-04-2020,11-05-2020,26-04-2020,NAH4,471.56,16-30
266,U001,200718130,SYSCO F associates,15-04-2020,2020,1930706380,26-03-2020,10-04-2020,26-03-2020,NAA8,8077.18,0-15
267,U001,200794332,COST in,05-05-2020,2020,1930800572,20-04-2020,05-05-2020,20-04-2020,NAAX,32391.9,0-15
268,CA02,140104440,SO trust,23-05-2020,2020,2960631309,26-04-2020,07-05-2020,27-04-2020,CA10,82096.63,16-30
269,U001,200769623,WAL-MAR ,19-05-2020,2020,1930798934,19-04-2020,04-05-2020,19-04-2020,NAH4,17881.44,16-30
270,U001,200759878,SA co,08-04-2020,2020,1930671419,21-03-2020,05-04-2020,21-03-2020,NAH4,4061.53,0-15
271,U001,200769623,WAL-MAR llc,20-05-2020,2020,1930799626,20-04-2020,05-05-2020,20-04-2020,NAH4,25140.36,16-30
272,U001,200779906,BOZZU trust,29-03-2020,2020,1930641039,13-03-2020,28-03-2020,13-03-2020,NAA8,21572.65,0-15
273,U001,200769623,WAL-MAR in,17-05-2020,2020,1930794281,17-04-2020,02-05-2020,17-04-2020,NAH4,68350.38,16-30
274,CA02,140104440,SO corp,19-05-2020,2020,2960629673,21-04-2020,04-05-2020,24-04-2020,CA10,103372.668,16-30
275,U001,200726979,BJ'S  in,05-05-2020,2020,1930802645,20-04-2020,05-05-2020,20-04-2020,NAA8,112816.17,0-15
276,U001,200799367,MCL co,20-03-2020,2020,1930594895,03-03-2020,18-03-2020,03-03-2020,NAA8,83383.24,0-15
277,U001,200769623,WAL-MAR llc,28-04-2020,2020,1930717896,29-03-2020,13-04-2020,29-03-2020,NAH4,28286.29,16-30
278,CA02,140104331,CORE-M in,09-04-2020,2020,2960621262,18-03-2020,05-04-2020,26-03-2020,CA10,14182.35,0-15
279,U001,200936373,SUPE ,20-03-2020,2020,1930584451,03-03-2020,18-03-2020,03-03-2020,NAA8,15925,0-15
280,U001,200656729,PERFOR trust,28-03-2020,2020,1930610818,06-03-2020,21-03-2020,06-03-2020,NAA8,30601.36,0-15
281,U001,200744019,TARG corp,08-04-2020,2020,1930666642,19-03-2020,03-04-2020,19-03-2020,NAA8,2753.74,0-15
282,U001,200744019,TARG corp,21-04-2020,2020,1930739330,03-04-2020,18-04-2020,03-04-2020,NAA8,3605.7,0-15
283,U001,200769623,WAL-MAR llc,05-05-2020,2020,1930746954,05-04-2020,20-04-2020,05-04-2020,NAH4,6785.94,16-30
284,U001,200769623,WAL-MAR trust,17-05-2020,2020,1930793575,16-04-2020,01-05-2020,16-04-2020,NAH4,9777.44,16-30
285,U001,200762301,C&S WH us,21-03-2020,2020,1930605664,06-03-2020,21-03-2020,06-03-2020,NAC6,24031.95,0-15
286,U001,200148860,DOLLA associates,06-04-2020,2020,1930689325,23-03-2020,07-04-2020,23-03-2020,NAA8,32990.46,
287,U001,200803720,DEC foundation,26-03-2020,2020,1930612090,06-03-2020,24-03-2020,01-03-2020,NAM4,66.48,0-15
288,U001,200416837,DEC ,08-05-2020,2020,1930857290,05-05-2020,11-05-2020,01-05-2020,NAM2,5917.77,
289,U001,200726979,BJ'S  ,09-05-2020,2020,1930822055,24-04-2020,09-05-2020,24-04-2020,NAA8,2396.03,0-15
290,U001,CCU013,KRAFT F trust,31-03-2020,2020,1930571605,28-02-2020,28-02-2020,28-02-2020,NAX2,77.07,31-45
291,U001,200915438,GROC in,25-04-2020,2020,1930723164,01-04-2020,16-04-2020,01-04-2020,NAA8,6713.52,0-15
292,U001,200418007,AM us,20-05-2020,2020,1930667012,19-03-2020,23-05-2020,19-03-2020,NAGD,8294.4,
293,U001,200769623,WAL-MAR systems,18-05-2020,2020,1930798110,18-04-2020,03-05-2020,18-04-2020,NAH4,47118.53,16-30
294,U001,200455322,PEA associates,20-04-2020,2020,1930605944,10-03-2020,09-04-2020,10-03-2020,NAD5,13326.85,0-15
295,CA02,140106408,WAL-M systems,16-04-2020,2020,2960618297,03-03-2020,21-03-2020,11-03-2020,CA10,9394.021,16-30
296,U001,200762301,C&S WH systems,09-04-2020,2020,1930701231,26-03-2020,10-04-2020,26-03-2020,NAC6,15724.32,
297,U001,200744019,TARG trust,20-04-2020,2020,1930738290,02-04-2020,17-04-2020,02-04-2020,NAA8,47540.39,0-15
298,U001,200992695,NUGG foundation,06-05-2020,2020,1930820391,23-04-2020,08-05-2020,23-04-2020,NAA8,30065.62,
299,U001,200744019,TARG trust,18-05-2020,2020,1930834229,28-04-2020,13-05-2020,28-04-2020,NAA8,39358.28,0-15
300,U001,200592182,DECA ,04-04-2020,2020,1930708114,27-03-2020,08-04-2020,16-03-2020,NAM4,513.16,
301,U001,200732755,KROGER associates,26-03-2020,2020,1930605355,06-03-2020,21-03-2020,06-03-2020,NAA8,7685.73,0-15
302,CA02,140106408,WAL-M ,26-04-2020,2020,2960621281,21-03-2020,31-03-2020,21-03-2020,CA10,9694.384,16-30
303,CA02,140104440,SO associates,15-04-2020,2020,2960621461,18-03-2020,30-03-2020,20-03-2020,CA10,164366.223,16-30
304,U001,200519201,KROGE corp,17-05-2020,2020,1930828957,28-04-2020,13-05-2020,28-04-2020,NAA8,197963.27,0-15
305,U001,200744019,TARG systems,20-03-2020,2020,1930581162,29-02-2020,15-03-2020,29-02-2020,NAA8,17812.07,0-15
306,U001,200148860,DOLLA corporation,01-04-2020,2020,1930671635,24-03-2020,08-04-2020,24-03-2020,NAA8,13271.03,
307,U001,200820380,SMITH'S corp,17-03-2020,2020,1930580873,01-03-2020,16-03-2020,01-03-2020,NAA8,15481.15,0-15
308,U001,200704858,WAKE us,21-05-2020,2020,1930803141,22-04-2020,07-05-2020,22-04-2020,NAA8,100878.92,0-15
309,U001,200762301,C&S WH systems,24-04-2020,2020,1930765333,10-04-2020,25-04-2020,10-04-2020,NAC6,76124.34,
310,U001,200769623,WAL-MAR systems,18-04-2020,2020,1930664599,19-03-2020,03-04-2020,19-03-2020,NAH4,4529.38,16-30
311,U001,200762301,C&S WH systems,09-04-2020,2020,1930685195,23-03-2020,07-04-2020,23-03-2020,NAC6,1180.78,0-15
312,U001,200704045,RA us,10-04-2020,2020,1930682821,22-03-2020,06-04-2020,22-03-2020,NAA8,17224.98,0-15
313,U001,200772595,SAFEW llc,19-04-2020,2020,1930727467,03-04-2020,18-04-2020,03-04-2020,NAA8,2456.06,0-15
314,U001,200744019,TARG trust,15-04-2020,2020,1930698648,25-03-2020,09-04-2020,25-03-2020,NAA8,33580.87,0-15
315,U001,200705742,DOT in,13-03-2020,2020,1930593648,03-03-2020,18-03-2020,03-03-2020,NAA8,10486.86,
316,U001,200769623,WAL-MAR trust,10-04-2020,2020,1930623848,10-03-2020,25-03-2020,10-03-2020,NAH4,14696.73,16-30
317,U001,200799342,MITCH associates,03-05-2020,2020,1930793138,16-04-2020,01-05-2020,16-04-2020,NAA8,78109.83,0-15
318,U013,140103480,PRIC systems,12-04-2020,2020,1991839741,27-02-2020,12-04-2020,27-02-2020,NAVF,21395.58,0-15
319,U001,100006311,QUALITY C us,26-04-2020,2020,1930671166,18-03-2020,02-04-2020,18-03-2020,NAA8,20175.8,16-30
320,U001,200803720,DEC ,05-05-2020,2020,1930820211,23-04-2020,09-05-2020,16-04-2020,NAM4,1977.62,
321,U001,200706844,WINC ,22-04-2020,2020,1930669778,21-03-2020,05-04-2020,21-03-2020,NAA8,15331.43,16-30
322,U001,200769623,WAL-MAR systems,06-04-2020,2020,1930604650,07-03-2020,22-03-2020,07-03-2020,NAH4,15893.81,16-30
323,U001,200071186,FATH foundation,20-05-2020,2020,1930789924,16-04-2020,01-05-2020,16-04-2020,NAA8,46945.8,16-30
324,U001,200769623,WAL-MAR associates,07-06-2020,2020,1930879136,09-05-2020,24-05-2020,09-05-2020,NAH4,59462.27,0-15
325,U001,200778870,C in,31-03-2020,2020,1930647008,13-03-2020,28-03-2020,13-03-2020,NAA8,9117.16,0-15
326,U001,200769623,WAL-MAR associates,09-04-2020,2020,1930622144,10-03-2020,25-03-2020,10-03-2020,NAH4,64440.87,16-30
327,U001,200148860,DOLLA foundation,07-04-2020,2020,1930710073,27-03-2020,11-04-2020,27-03-2020,NAA8,66356.43,
328,U001,200782001,GORDO systems,25-03-2020,2020,1930610058,06-03-2020,21-03-2020,06-03-2020,NAA8,45773.88,0-15
329,U001,100026809,PRES us,12-04-2020,2020,1930731327,01-04-2020,11-04-2020,01-04-2020,NA10,28778.75,0-15
330,U001,200769623,WAL-MAR ,15-04-2020,2020,1930655609,16-03-2020,31-03-2020,16-03-2020,NAH4,13347.31,16-30
331,U001,200769623,WAL-MAR co,04-07-2020,2020,1930772169,11-04-2020,15-06-2020,11-04-2020,NAGD,131.58,16-30
332,U001,200752302,KROGER associates,01-05-2020,2020,1930776636,12-04-2020,27-04-2020,12-04-2020,NAA8,75004.47,0-15
333,U001,200769623,WAL-MAR foundation,26-04-2020,2020,1930710731,27-03-2020,11-04-2020,27-03-2020,NAH4,28295.59,16-30
334,U001,200769623,WAL-MAR co,26-05-2020,2020,1930826845,26-04-2020,11-05-2020,26-04-2020,NAH4,2352.97,16-30
335,U001,200711029,WEGMAN ,06-04-2020,2020,1930599202,04-03-2020,19-03-2020,04-03-2020,NAA8,66442.88,16-30
336,U001,200707822,PUBLI foundation,02-05-2020,2020,1930776550,13-04-2020,28-04-2020,13-04-2020,NAA8,160558.42,0-15
337,U001,200592182,DECA corporation,19-03-2020,2020,1930691960,24-03-2020,23-03-2020,16-03-2020,NAM1,36102.76,
338,U001,200455322,PEA in,25-05-2020,2020,1930787156,14-04-2020,14-05-2020,14-04-2020,NAD5,49124.1,0-15
339,U001,200769623,WAL-MAR llc,17-05-2020,2020,1930798325,18-04-2020,03-05-2020,18-04-2020,NAH4,55399.42,0-15
340,U001,200759878,SA ,23-03-2020,2020,1930603081,04-03-2020,19-03-2020,04-03-2020,NAH4,14022.8,0-15
341,U001,200739534,OK ,19-05-2020,2020,1930842944,30-04-2020,15-05-2020,30-04-2020,NAA8,27131.85,0-15
342,U001,200424504,M  corp,28-03-2020,2020,1930594041,04-03-2020,15-03-2020,15-03-2020,NACE,7405.23,0-15
343,U001,200769623,WAL-MAR us,01-05-2020,2020,1930729868,01-04-2020,16-04-2020,01-04-2020,NAH4,5310.44,16-30
344,U001,100058003,ING co,19-04-2020,2020,1930599489,04-03-2020,05-04-2020,04-03-2020,NA32,2374.48,0-15
345,U001,200769623,WAL-MAR corporation,06-04-2020,2020,1930609796,08-03-2020,23-03-2020,08-03-2020,NAH4,79262.64,0-15
346,U001,200732755,KROGER llc,27-04-2020,2020,1930760367,08-04-2020,23-04-2020,08-04-2020,NAA8,79604.8,0-15
347,U001,200418007,AM ,22-04-2020,2020,1930773639,10-04-2020,25-04-2020,10-04-2020,NAA8,52193.28,
348,U001,200769623,WAL-MAR ,28-03-2020,2020,1930584953,01-03-2020,16-03-2020,01-03-2020,NAH4,661.11,0-15
349,U001,200781484,MAPLE trust,08-06-2020,2020,1930860068,05-05-2020,20-05-2020,05-05-2020,NAA8,35464.06,16-30
350,U001,200775094,SAVE M trust,14-05-2020,2020,1930772956,10-04-2020,25-04-2020,10-04-2020,NAA8,96825.11,16-30
351,U001,200152991,JET systems,06-04-2020,2020,1930668256,18-03-2020,02-04-2020,18-03-2020,NAA8,1812.31,0-15
352,U001,200769623,WAL-MAR systems,03-04-2020,2020,1930594653,04-03-2020,19-03-2020,04-03-2020,NAH4,7230.78,16-30
353,CA02,140104429,COSTCO systems,20-03-2020,2020,2960616774,03-03-2020,15-03-2020,05-03-2020,CA10,25041.59,0-15
354,U001,100031704,DELHAIZE us,08-06-2020,2020,1930747630,05-04-2020,09-06-2020,05-04-2020,NAGD,728.78,
355,U001,200769623,WAL-MAR foundation,30-05-2020,2020,1930854376,03-05-2020,18-05-2020,03-05-2020,NAH4,53201.11,0-15
356,U001,200772670,ASSOCIAT trust,17-03-2020,2020,1930583800,28-02-2020,14-03-2020,28-02-2020,NAU5,602.9,0-15
357,U001,200148860,DOLLA trust,31-03-2020,2020,1930691226,23-03-2020,07-04-2020,23-03-2020,NAA8,19666.18,
358,U001,200797452,US  us,05-04-2020,2020,1930641707,11-03-2020,26-03-2020,11-03-2020,NAA8,204.43,0-15
359,CA02,140105785,SHOPPE foundation,27-05-2020,2020,2960628703,13-04-2020,02-05-2020,22-04-2020,CA10,27074.754,16-30
360,U001,200769623,WAL-MAR in,28-04-2020,2020,1930730277,01-04-2020,16-04-2020,01-04-2020,NAH4,15562.99,0-15
361,U001,200769623,WAL-MAR co,16-05-2020,2020,1930792925,16-04-2020,01-05-2020,16-04-2020,NAH4,9099.16,16-30
362,U001,200769623,WAL-MAR corp,30-04-2020,2020,1930720154,31-03-2020,15-04-2020,31-03-2020,NAH4,10472.25,16-30
363,U001,200772595,SAFEW llc,20-04-2020,2020,1930719448,30-03-2020,14-04-2020,30-03-2020,NAA8,1235.36,0-15
364,U001,200759878,SA corp,28-04-2020,2020,1930768133,10-04-2020,25-04-2020,10-04-2020,NAH4,54312.68,0-15
365,U001,200707822,PUBLI corporation,24-04-2020,2020,1930752516,05-04-2020,20-04-2020,05-04-2020,NAA8,104769.48,0-15
366,U001,200743996,STATER  corp,17-04-2020,2020,1930723439,31-03-2020,15-04-2020,31-03-2020,NAA8,47975.78,0-15
367,U001,200769623,WAL-MAR systems,12-04-2020,2020,1930637364,13-03-2020,28-03-2020,13-03-2020,NAH4,13956.09,16-30
368,U001,200769623,WAL-MAR associates,12-05-2020,2020,1930776679,12-04-2020,27-04-2020,12-04-2020,NAH4,39143.19,16-30
369,U001,200769623,WAL-MAR us,14-04-2020,2020,1930651757,14-03-2020,29-03-2020,14-03-2020,NAH4,42089.37,16-30
370,U001,200769623,WAL-MAR llc,11-06-2020,2020,1930893128,12-05-2020,27-05-2020,12-05-2020,NAH4,31794.87,16-30
371,U001,200749225,SUPER  trust,27-05-2020,2020,1930862405,06-05-2020,21-05-2020,06-05-2020,NAA8,100980.4,0-15
372,U001,200759082,INGL associates,04-04-2020,2020,1930654371,15-03-2020,30-03-2020,15-03-2020,NAA8,36479.01,0-15
373,U001,200769623,WAL-MAR trust,14-04-2020,2020,1930652946,14-03-2020,29-03-2020,14-03-2020,NAH4,58014.2,16-30
374,U001,200759878,SA systems,19-04-2020,2020,1930732203,03-04-2020,18-04-2020,03-04-2020,NAH4,14016.25,0-15
375,U001,200729942,SA foundation,12-04-2020,2020,1930691589,24-03-2020,08-04-2020,24-03-2020,NAA8,11657.35,0-15
376,U001,200230690,DECA in,09-04-2020,2020,1930804276,21-04-2020,08-04-2020,16-03-2020,NAM4,242.28,0-15
377,U001,200148860,DOLLA in,15-03-2020,2020,1930587100,03-03-2020,18-03-2020,03-03-2020,NAA8,84250.05,
378,CA02,140104440,SO foundation,01-05-2020,2020,2960625185,04-04-2020,15-04-2020,05-04-2020,CA10,81206.811,16-30
379,U001,100031704,DELHAIZE us,23-06-2020,2020,1930802865,20-04-2020,24-06-2020,20-04-2020,NAGD,728.78,
380,U001,200769623,WAL-MAR foundation,22-05-2020,2020,1930819014,22-04-2020,07-05-2020,22-04-2020,NAH4,23794.84,16-30
381,U001,200769623,WAL-MAR associates,30-03-2020,2020,1930587521,03-03-2020,18-03-2020,03-03-2020,NAH4,5037.44,0-15
382,U001,200790107,ROU llc,15-06-2020,2020,1930863517,06-05-2020,21-05-2020,06-05-2020,NAC6,119035.35,16-30
383,U001,200739074,STEWART foundation,09-04-2020,2020,1930660502,20-03-2020,04-04-2020,20-03-2020,NAA8,18008.27,0-15
384,CA02,140104440,SO corp,03-05-2020,2020,2960624964,01-04-2020,18-04-2020,08-04-2020,CA10,112913.43,16-30
385,U001,200705372,FR systems,10-04-2020,2020,1930691620,24-03-2020,08-04-2020,24-03-2020,NAA8,34757.57,0-15
386,U013,CC3411,H.J. HEI associates,29-04-2020,2020,1991839773,05-03-2020,19-04-2020,05-03-2020,NAVF,11533.34,0-15
387,U001,200769623,WAL-MAR foundation,30-05-2020,2020,1930829788,28-04-2020,13-05-2020,28-04-2020,NAH4,661.11,16-30
388,U001,200920735,ALBERT systems,23-04-2020,2020,1930735188,08-04-2020,23-04-2020,08-04-2020,NAA8,31220.28,0-15
389,U001,200769623,WAL-MAR associates,13-04-2020,2020,1930649490,14-03-2020,29-03-2020,14-03-2020,NAH4,58603.01,16-30
390,U001,100031704,DELHAIZE co,03-04-2020,2020,1930666315,17-03-2020,01-04-2020,17-03-2020,NAA8,63413.12,0-15
391,U001,200148860,DOLLA llc,09-06-2020,2020,1930772689,09-04-2020,13-06-2020,09-04-2020,NAGD,2049.76,
392,U001,200769623,WAL-MAR systems,26-05-2020,2020,1930825733,26-04-2020,11-05-2020,26-04-2020,NAH4,6621.57,16-30
393,CA02,140106408,WAL-M trust,17-05-2020,2020,2960626049,05-04-2020,15-04-2020,05-04-2020,CA10,76.601,31-45
394,U001,200769623,WAL-MAR us,26-04-2020,2020,1930704938,27-03-2020,11-04-2020,27-03-2020,NAH4,13914.46,16-30
395,U001,200772670,ASSOCIAT trust,02-04-2020,2020,1930669789,18-03-2020,02-04-2020,18-03-2020,NAU5,134292.79,0-15
396,U001,200803720,DEC ,22-03-2020,2020,1930689941,24-03-2020,26-03-2020,16-03-2020,NAM2,7254.43,
397,U001,200780383,MEIJ co,03-05-2020,2020,1930780091,13-04-2020,28-04-2020,13-04-2020,NAA8,83679.13,0-15
398,U001,200759878,SA corp,02-04-2020,2020,1930651113,15-03-2020,30-03-2020,15-03-2020,NAH4,12948.62,0-15
399,U001,200726979,BJ'S  in,24-03-2020,2020,1930630407,08-03-2020,23-03-2020,08-03-2020,NAA8,929.93,0-15
400,U001,200769623,WAL-MAR co,13-04-2020,2020,1930650853,14-03-2020,29-03-2020,14-03-2020,NAH4,6071.89,16-30
401,U001,200729290,KROGER llc,23-03-2020,2020,1930593379,04-03-2020,19-03-2020,04-03-2020,NAA8,91923.26,0-15
402,U001,200769623,WAL-MAR us,29-04-2020,2020,1930724265,01-04-2020,16-04-2020,01-04-2020,NAH4,29806.04,0-15
403,U001,200418007,AM associates,29-04-2020,2020,1930774890,14-04-2020,29-04-2020,14-04-2020,NAA8,6094.99,0-15
404,U001,200769623,WAL-MAR ,24-04-2020,2020,1930692384,25-03-2020,09-04-2020,25-03-2020,NAH4,18147.6,16-30
405,U001,200769623,WAL-MAR associates,30-03-2020,2020,1930592130,03-03-2020,18-03-2020,03-03-2020,NAH4,56744.81,0-15
406,U001,200769623,WAL-MAR associates,06-06-2020,2020,1930875354,07-05-2020,22-05-2020,07-05-2020,NAH4,49872.43,16-30
407,U001,200761734,H E BUT corporation,27-03-2020,2020,1930651650,13-03-2020,28-03-2020,13-03-2020,NAA8,74460.6,
408,U001,200726979,BJ'S  ,20-03-2020,2020,1930603111,05-03-2020,20-03-2020,05-03-2020,NAA8,754.83,0-15
409,U001,200707741,SMART &  co,15-04-2020,2020,1930729109,31-03-2020,15-04-2020,31-03-2020,NAA8,15913.01,0-15
410,U001,200769623,WAL-MAR in,21-05-2020,2020,1930803359,21-04-2020,06-05-2020,21-04-2020,NAH4,1898.9,16-30
